frame_idx,ear,mar,pitch,yaw,roll,detected,video,camera,gender,glasses,action,label,subject,split,ear_norm,mar_norm,pitch_norm,yaw_norm,roll_norm
182,0.3410321920850258,0.4198144121638019,39.975179740154,-3.164088147493066,1.5873740884932002,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.6012597497781731,1.2898670855450924,1.575398138608556,-1.3694580730622996,-1.1457443588340688
183,0.3161804412798362,0.4246301343251722,39.098333662155305,-0.7904894881498129,5.791107447045161,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.2819624746646964,1.3877185409415236,1.5018006400927055,-0.8737725144288725,-0.4217530431810455
184,0.3253374549843805,0.4313454672581997,38.555931379829545,-0.4792089063096341,6.459547477214165,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.399612516585574,1.5241685019129732,1.4562744614735619,-0.8087668790010705,-0.3066304282100747
185,0.3068032947206962,0.4242511937573363,38.67118543281413,-2.564115876225649,3.83166790766543,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.16148414828264177,1.3800187848449332,1.4659482345636334,-1.2441641067562845,-0.7592190737445894
186,0.3239884138981892,0.4305736361025814,39.35618470149277,-3.086243388547031,3.769969041128266,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.38227992918706166,1.5084855369563592,1.5234431973910894,-1.3532015240989939,-0.769845210025966
187,0.3392589025616889,0.4210788111400491,38.55000314328897,-2.11463715191907,5.090844990606725,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.5784763846451818,1.3155586175483298,1.4557768788408239,-1.1502981485519632,-0.5423563007848815
188,0.3495669338438516,0.417232693720711,38.50902895315255,-3.183788510625274,3.941972711562939,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.710914792143286,1.2374087213340708,1.4523377371563038,-1.3735721575837205,-0.7402217413057606
189,0.3449360246560606,0.4243335927515706,38.30501842444952,-3.955976331824784,3.023259903402798,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.6514165017994579,1.3816930636423501,1.4352142476862837,-1.5348304014804008,-0.8984477841954699
190,0.3751836938979852,0.4257224531434512,38.48569103606792,-3.1070150042879625,5.325662248136877,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,1.040040967061014,1.4099135477429736,1.4503788844441843,-1.357539321439641,-0.5019147121499996
191,0.4067696905119955,0.4263693183034742,38.61339975326841,-3.0461019757372423,5.997994570780526,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,1.4458603690683347,1.4230573079584683,1.461098031578966,-1.3448186753159312,-0.38612174401690624
192,0.3972100836892322,0.4196714508771874,39.40974040545053,-3.755291407301175,4.833919771686624,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,1.3230377786765493,1.28696223150829,1.527938360158473,-1.4929207810269935,-0.5866054506249846
193,0.4329517156917787,0.4120279262370098,38.42267627529516,-4.757571489668647,3.878277338039776,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,1.7822491153739466,1.1316521896625549,1.445089781967915,-1.702229865601949,-0.751191727588128
194,0.3308631268358007,0.4133292943113711,38.51924041166604,-4.033292361036764,4.559149105893748,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.47060678894731384,1.1580949028872045,1.453194829206606,-1.5509765342650659,-0.6339280467229366
195,0.3808649959615432,0.4122657142267936,38.73218753112893,-3.0186257858439856,7.00393867941794,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,1.113034788792553,1.1364838431708866,1.471068405541001,-1.339080742122067,-0.2128722211364443
196,0.3869926829935589,0.4072938500276614,38.88592723947339,-3.6102870145911865,5.713565433634861,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,1.1917638001772244,1.0354597118742295,1.483972446786796,-1.462639089081381,-0.4351077780129059
197,0.379360206362684,0.4137134712113722,39.64421302160783,-3.2546469860317067,6.4445585380356425,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,1.0937011320896013,1.1659010568834514,1.5476186648922654,-1.3883697404975348,-0.3092119101620697
198,0.3290862375971383,0.4160064948608609,38.48303195831917,-3.996225076860703,5.4347107438877,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.4477771743849106,1.2124933838164191,1.450155696503247,-1.543235664766547,-0.4831337483793058
199,0.3410614843577448,0.4162565010205301,38.91251693573091,-3.069452822429891,6.585393122660558,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.6016360992327602,1.2175733003402458,1.486204235443839,-1.3496951010089806,-0.2849565619952768
200,0.3250530888615768,0.4258183208293501,38.36970435192051,-3.558010692444956,6.534675793150506,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.3959589579748526,1.4118614991148253,1.4406436184395959,-1.4517220716469657,-0.2936913943422644
201,0.3236911483418526,0.4257903584528549,38.93518732549466,-2.5557120248985408,8.669317558070308,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.37846063762618065,1.4112933269602213,1.4881070596895711,-1.2424091058746685,0.07394897863432619
202,0.2469840457110353,0.417640056322445,37.68507125298541,-3.799018237963736,7.390477708147389,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.6070783307894859,1.2456859894400878,1.3831793898285927,-1.5020523831194206,-0.14630022998202094
203,0.1253687085507449,0.4227637803737458,38.508462846073485,-1.135067503413315,10.814730997583911,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-2.1696018757776567,1.3497957861993792,1.4522902213311701,-0.9457317503832549,0.4434445118210875
204,0.155350949490227,0.4010758730772574,35.65192231467931,-2.241554510282109,10.134302713164354,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-1.7843876545014135,0.9091156094052116,1.2125283716806743,-1.176802672150687,0.3262572102425363
205,0.1802734835118325,0.3910046933524551,33.78309254243129,-1.997030729805081,9.638177523654974,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-1.464180950981764,0.7044776422201374,1.05566937459954,-1.1257380550353193,0.24081165553084782
206,0.2266503969223196,0.3807382751133751,32.96606964724664,-1.4448668564228129,10.029665129347828,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.868326671087329,0.4958725913596899,0.9870930955643297,-1.0104280564568673,0.3082359192822134
207,0.2751516594901735,0.3643582503497873,32.749921580525275,-2.4407538884252795,7.785342038643419,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.24517858390124905,0.1630441579829262,0.9689508498282958,-1.2184020616033457,-0.0782944071201385
208,0.2680646405601007,0.3634284283887528,30.967779070862463,-2.9535588960078463,6.880180294305605,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.33623316797414804,0.14415095171022416,0.8193678910844939,-1.325492632982382,-0.234186607282819
209,0.3135062410419201,0.362232479149627,30.88164477113988,-2.9000917075873867,7.376764818066437,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.2476041368651675,0.11985026124110987,0.8121382653211383,-1.3143269234567085,-0.1486619433649396
210,0.3347363901902261,0.357848660788331,29.760308902504036,-3.9387816462060057,5.781820622849123,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.5203707852371309,0.03077473062030959,0.7180196771237016,-1.5312395849314782,-0.4233524738524152
211,0.3205888082385109,0.3594551397913961,30.41868148495944,-2.920852618813853,6.657361372706677,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.3386015247114714,0.06341704328832216,0.7732797465656847,-1.318662485342254,-0.27256177298466183
212,0.310165997309779,0.3576707548828546,28.752437601794,-2.350522683331856,7.484938495012363,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.20468841916592173,0.02715983109098718,0.633424662765565,-1.199558814819883,-0.13003164595756944
213,0.303267704360944,0.3583420968454353,28.45727477474783,-2.1282219746150703,7.390281797419455,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.11605860154206371,0.04080093950753307,0.6086503651202523,-1.1531351068559699,-0.14633397086270247
214,0.3016757709536126,0.3570592739210347,27.88847692258604,-1.1475723280812558,8.524969010806663,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.0956053142422049,0.014735048253378324,0.5609086917175017,-0.9483431695365063,0.04908843546181442
215,0.3175139333636276,0.356627717809665,27.277955277435407,-1.1540121023263,7.391460690267537,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.2990952872410674,0.005966188222065314,0.5096649592081167,-0.9496880064496731,-0.14613093510584113
216,0.3074761669720773,0.3610876131228973,27.07314597769515,-1.317825818536487,7.319438856358132,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.17012926459857555,0.09658753901679602,0.4924744254167478,-0.9838977045011252,-0.15853495263985884
217,0.3120827085671884,0.3509879168449383,26.42238292543375,-1.2403608200155516,7.502689288769524,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.22931447816947265,-0.10862986073015898,0.43785305688386583,-0.9677204620194448,-0.12697450140771646
218,0.2970028577266825,0.3520005942810321,25.886333911423293,-1.2811157288400026,7.394009619620302,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.03556735265565433,-0.0880531003506302,0.39286013565976396,-0.9762314289717483,-0.1456919437240826
219,0.2945012734703237,0.3458983612774276,25.23317232840622,-0.8162410747065145,7.862661944678933,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.0034267987452493882,-0.21204538241387158,0.3380374480263464,-0.8791502936578125,-0.064977924907265
220,0.3050477870501241,0.3457090367439337,24.826986967353267,-1.1760806869336216,6.112349060134333,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,0.13892924581124633,-0.21589229893518466,0.30394454705165624,-0.9542966535965989,-0.36642695128471187
221,0.2811130849106384,0.3458616314389344,24.45460412690531,-0.3875419901398459,7.2613885814338035,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.16858571495339325,-0.21279170207945958,0.27268883839894825,-0.7896238084693417,-0.16853270733354886
222,0.2691833302565725,0.3361225334009753,23.60675773082344,-1.3844925231047842,5.896875889127783,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.3218601535905349,-0.4106820465240088,0.20152540910047373,-0.9978199076360602,-0.40353698925788584
223,0.2621593248345282,0.333574505616984,22.62283187783017,-0.8310450435108477,6.109389352019479,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.4121051350898944,-0.4624558446583985,0.11894024013825695,-0.8822418498136445,-0.3669366893649503
224,0.1942608172684934,0.3354440823857671,22.30969894676096,-0.3349967658222782,6.178051834935265,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-1.2844705720384846,-0.42446760495714253,0.09265763363766155,-0.7786506354070604,-0.35511123872330275
225,0.1278913763242487,0.3311100893486396,21.589362087134592,-0.0327054351841165,6.480853775836494,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-2.1371904391585455,-0.5125307265721673,0.032196633369216396,-0.7155222516309765,-0.3029609340115677
226,0.0780529182716618,0.3262293474904301,20.724280398240293,0.3239520594227507,5.572325695638582,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-2.7775189205114676,-0.6117033279467002,-0.04041342888914797,-0.6410404226330114,-0.45943290404079423
227,0.1221442634820578,0.3252526353204527,20.896745901684024,0.4463722681153849,5.509413127740714,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-2.211029803019301,-0.6315493041332709,-0.025937650354897177,-0.6154750519689501,-0.47026807100275797
228,0.2060686863678137,0.3283397831825106,20.296381842289463,0.8287587221419618,4.864701996639707,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-1.1327621287234046,-0.5688210359309394,-0.076328812588421,-0.5356201690333222,-0.5813039574897999
229,0.2414566728706761,0.3264534651512896,19.80123718764121,0.8584930071595299,4.538449896875888,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.6780944575926883,-0.6071494441136459,-0.1178884533280817,-0.529410671222274,-0.6374929844322539
230,0.2430028186980121,0.3292412888892775,19.61408437830742,1.4289566993985052,5.131982018957073,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.6582294527700354,-0.5505031923138509,-0.13359700121668994,-0.41027906788466384,-0.5352714434123665
231,0.2492590174928457,0.3289732524819383,18.78761118190081,1.0595434116843625,4.2855791598003234,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.5778493120138579,-0.5559494684233321,-0.2029664850658455,-0.4874247265099771,-0.6810438479172184
232,0.2664334866494035,0.3183369178731526,18.20871695290579,1.3999242709130542,4.740650588009585,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.35719036342725713,-0.772070911205437,-0.25155559121379945,-0.4163419949408653,-0.602668809844201
233,0.2614833608852527,0.3180586160996442,17.664070601693417,1.331732264770511,3.84399092976485,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.4207899737867937,-0.7777257709885971,-0.29727012427814836,-0.43058273127008667,-0.7570967314784155
234,0.2673087053084474,0.3164044100927389,17.51652451902212,1.3390411738928554,4.178187048789834,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.34594548433798006,-0.8113378565444512,-0.30965430762901075,-0.429056390375408,-0.6995395395107552
235,0.262695121411769,0.3218398713638742,17.512676424976306,1.1843693947503848,2.470132890536998,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.4052211779607095,-0.7008938196359388,-0.3099772948703656,-0.4613569509386983,-0.9937105231970418
236,0.2559327311695401,0.3204474701046864,17.403234519308096,1.2078770428797747,2.4617392090879004,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.4921049067781884,-0.729186251205243,-0.3191632292003358,-0.456447779942453,-0.9951561316496192
237,0.2581215781039755,0.3203485808267146,17.310883355956022,1.5070060293172016,2.2935435572095924,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.463982426906075,-0.73119559880637,-0.3269146633211958,-0.3939797977660928,-1.024123761350196
238,0.2295714925033392,0.3172170275232652,16.806921815114322,1.6701836636083869,2.2687455257339564,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.8307962022412144,-0.794826148519568,-0.3692143436012256,-0.3599029345644229,-1.0283946220119755
239,0.1122747195621732,0.3213697463126774,17.039016398135427,2.1767692094660567,1.4654491830844714,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-2.3378344899379333,-0.710446368337137,-0.3497336375137677,-0.25411119158983053,-1.1667429724826144
240,0.0929462341283208,0.3189627714240612,16.628589938142877,1.9212766461388824,1.7453048915449991,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-2.586168411337582,-0.7593540893520755,-0.38418251233694106,-0.3074664517476524,-1.1185446008734456
241,0.0997699786893883,0.3208266638625172,17.281125744902727,1.871409796457852,0.8023475244501701,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-2.4984963973415186,-0.7214813504992548,-0.3294123488218583,-0.3178802919915081,-1.280946182177085
242,0.1613949365961132,0.3109859038648427,17.76579432351746,1.813035887451443,0.7864516384764582,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-1.70673402643882,-0.9214373811240412,-0.28873201062990206,-0.3300706863454823,-1.2836838637610428
243,0.2190043657599736,0.305386730145366,18.009975576385127,1.4963878616640542,-0.0242520204018558,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.9665634888756356,-1.0352079183579297,-0.2682368178629529,-0.3961972208102523,-1.4233079451509745
244,0.2380254376204773,0.3208824596553863,18.672573905046896,1.4172703701401046,-1.3228370252905084,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.7221792415682707,-0.7203476265520892,-0.21262206319404706,-0.41271955824474316,-1.646957778759945
245,0.2398992118900696,0.3221606720313525,19.018353943368915,1.3191433972688358,-0.769535605259336,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.6981048404064163,-0.6943754177944242,-0.1835992432308226,-0.4332117013344095,-1.5516650023458283
246,0.2524788752049376,0.3228110164498453,19.63149140442513,1.2103185374603125,-0.4221285121557387,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.5364803234953761,-0.6811609619504113,-0.1321359539348369,-0.45593791547977713,-1.491832539877299
247,0.2508060344299748,0.3233094995442297,19.63921940032164,1.5099475247115943,1.0165479474041177,True,20-MaleGlasses-Normal.avi,Mirror,Male,Glasses,Normal,Normal,20,test,-0.5579731151031532,-0.6710322014776198,-0.1314873096849567,-0.3933655166693085,-1.2440553442478965
